,UNICAST (2048),UNICAST (34525),UNICAST (2054),BROADCAST (2048),UNICAST (35130),UNICAST (35020),BROADCAST (2054)
2021-05-07 20:59:14.331372,778.0,7291.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.332016,778.0,7292.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.332664,778.0,7293.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.333483,778.0,7294.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.334212,778.0,7295.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.334978,778.0,7296.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.336040,778.0,7297.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.337533,778.0,7298.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.338216,778.0,7299.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.338947,778.0,7300.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.339509,778.0,7301.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.339870,778.0,7302.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.340332,778.0,7303.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.340647,778.0,7304.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.341339,778.0,7305.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.341661,778.0,7306.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.342054,778.0,7307.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.342403,778.0,7308.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.342697,778.0,7309.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.342987,778.0,7310.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.343273,778.0,7311.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.343559,778.0,7312.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.343866,778.0,7313.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.344325,778.0,7314.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.344642,778.0,7315.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.344930,778.0,7316.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.345240,778.0,7317.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.345557,778.0,7318.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.345848,778.0,7319.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.346130,778.0,7320.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.346463,778.0,7321.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.346823,778.0,7322.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.347190,778.0,7323.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.347791,778.0,7324.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.348468,778.0,7325.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.349132,778.0,7326.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.349808,778.0,7327.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.350586,778.0,7328.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.351316,778.0,7329.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.352052,778.0,7330.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.352808,778.0,7331.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.353506,778.0,7332.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.354465,778.0,7333.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.355254,778.0,7334.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.355958,778.0,7335.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.356635,778.0,7336.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.357299,778.0,7337.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.358003,778.0,7338.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.358609,778.0,7339.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.359210,778.0,7340.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.360591,778.0,7341.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.361155,778.0,7342.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.361513,778.0,7343.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.361886,778.0,7344.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.362727,778.0,7345.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.363289,778.0,7346.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.363801,778.0,7347.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.364454,778.0,7348.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.364963,778.0,7349.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.365293,778.0,7350.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.365688,778.0,7351.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.366420,778.0,7352.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.367181,778.0,7353.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.367925,778.0,7354.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.369090,778.0,7355.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.369753,778.0,7356.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.370399,778.0,7357.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.371016,778.0,7358.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.371371,778.0,7359.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.371755,778.0,7360.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.372923,778.0,7361.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.373739,778.0,7362.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.374523,778.0,7363.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.374990,778.0,7364.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.375304,778.0,7365.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.375598,778.0,7366.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.375952,778.0,7367.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.376400,778.0,7368.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.376706,778.0,7369.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.377023,778.0,7370.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.377341,778.0,7371.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.378243,778.0,7372.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.378593,778.0,7373.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.378899,778.0,7374.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.379193,778.0,7375.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.379484,778.0,7376.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.379778,778.0,7377.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.380252,778.0,7378.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.380579,778.0,7379.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.380891,778.0,7380.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.381377,778.0,7381.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.381676,778.0,7382.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.381969,778.0,7383.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.382324,778.0,7384.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.382815,778.0,7385.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.383522,778.0,7386.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.384244,778.0,7387.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.385607,778.0,7388.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.386249,778.0,7389.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.386967,778.0,7390.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.387509,778.0,7391.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.387942,778.0,7392.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.388391,778.0,7393.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.388705,778.0,7394.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.388994,778.0,7395.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.389335,778.0,7396.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.389964,778.0,7397.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.390334,778.0,7398.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.390640,778.0,7399.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.390932,778.0,7400.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.391227,778.0,7401.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.391510,778.0,7402.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.391796,778.0,7403.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.392302,778.0,7404.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.392630,778.0,7405.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.392920,778.0,7406.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.393253,778.0,7407.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:14.393546,778.0,7408.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:15.595874,778.0,7409.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:15.596763,778.0,7410.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:15.842781,779.0,7410.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:15.849284,780.0,7410.0,6.0,43.0,6.0,2.0,1.0
2021-05-07 20:59:15.912725,780.0,7410.0,6.0,43.0,7.0,2.0,1.0
2021-05-07 20:59:15.912895,780.0,7410.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:15.999335,781.0,7410.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.048028,782.0,7410.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.422131,782.0,7411.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.423093,782.0,7412.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.423880,782.0,7413.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.430546,782.0,7414.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.431706,782.0,7415.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.437822,782.0,7416.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.488184,782.0,7417.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.489614,782.0,7418.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.491341,782.0,7419.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.492860,782.0,7420.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.494101,782.0,7421.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.497557,782.0,7422.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.499010,782.0,7423.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.507249,782.0,7424.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.508416,782.0,7425.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.508774,782.0,7426.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:16.545730,782.0,7427.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.227669,783.0,7427.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.228238,783.0,7428.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.228768,784.0,7428.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.229266,784.0,7429.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.263820,785.0,7429.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.266560,785.0,7430.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.267849,785.0,7431.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.270387,785.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.271743,786.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.273309,787.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.273668,788.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.306106,789.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.306592,790.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.307118,791.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.345014,792.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.350380,793.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.351160,794.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.352092,795.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.353190,796.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.354186,797.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.355380,798.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.356236,799.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.356664,800.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.357001,801.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.357365,802.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.395332,803.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.396414,804.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.397357,805.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.398160,806.0,7432.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.454702,806.0,7433.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.455088,806.0,7434.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.464604,806.0,7435.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.465974,806.0,7436.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.467128,806.0,7437.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.487734,807.0,7437.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.505764,807.0,7438.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.506570,807.0,7439.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.507516,807.0,7440.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.508303,807.0,7441.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.515218,807.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.525228,808.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.525626,809.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.526345,810.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.526896,811.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.527492,812.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.527969,813.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.528523,814.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.529049,815.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.529652,816.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.530171,817.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.530860,818.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.531367,819.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.531973,820.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.532486,821.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.533177,822.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.533670,823.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.534253,824.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.535180,825.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.535816,826.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.536501,827.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.537050,828.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.537492,829.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.538048,830.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.538722,831.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.539273,832.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.539807,833.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.540286,834.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.576873,835.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.578063,836.0,7442.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.578705,836.0,7443.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.580743,837.0,7443.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.581924,838.0,7443.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.583152,839.0,7443.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.584415,840.0,7443.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.585749,841.0,7443.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.587313,842.0,7443.0,6.0,43.0,7.0,3.0,1.0
2021-05-07 20:59:17.589783,842.0,7443.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.590644,842.0,7444.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.591443,842.0,7445.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.592564,843.0,7445.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.593675,844.0,7445.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.594813,845.0,7445.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.595897,846.0,7445.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.597215,847.0,7445.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.598497,848.0,7445.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.599225,848.0,7446.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.600670,848.0,7447.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.601778,848.0,7448.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.602527,848.0,7449.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.603324,848.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.603966,849.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.604538,850.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.605112,851.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.605758,852.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.607615,853.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.609901,854.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.611961,855.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.614886,856.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.616412,857.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.618822,858.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.620375,859.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.623065,860.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.624812,861.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.626298,862.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.627640,863.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.629360,864.0,7450.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.630215,864.0,7451.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.631821,864.0,7452.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.632664,864.0,7453.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.634042,864.0,7454.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.635094,864.0,7455.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.635858,864.0,7456.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.636631,864.0,7457.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.637315,864.0,7458.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.637951,864.0,7459.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.638671,864.0,7460.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.639413,864.0,7461.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.640136,864.0,7462.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.641259,864.0,7463.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.642072,864.0,7464.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.642880,864.0,7465.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.643580,864.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.644205,865.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.645083,866.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.645412,867.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.646086,868.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.646778,869.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.647512,870.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.648294,871.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.649541,872.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.650171,873.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.651047,874.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.651683,875.0,7466.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.652758,875.0,7467.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.653577,875.0,7468.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.654304,875.0,7469.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.655006,875.0,7470.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.655748,875.0,7471.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.656400,875.0,7472.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.657119,875.0,7473.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.658135,875.0,7474.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.658902,875.0,7475.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.659585,875.0,7476.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.660226,875.0,7477.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.661624,875.0,7478.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.662381,875.0,7479.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.683750,876.0,7479.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.684913,876.0,7480.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.689108,877.0,7480.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.693060,878.0,7480.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.694481,878.0,7481.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.695942,879.0,7481.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.697163,879.0,7482.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.707325,879.0,7483.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.709104,880.0,7483.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.710196,880.0,7484.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.711532,881.0,7484.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.712322,881.0,7485.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.714725,881.0,7486.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.715956,881.0,7487.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.716620,881.0,7488.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.720795,882.0,7488.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.722334,882.0,7489.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.724437,882.0,7490.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.726582,882.0,7491.0,6.0,44.0,7.0,3.0,1.0
2021-05-07 20:59:17.726902,882.0,7492.0,6.0,44.0,7.0,3.0,1.0
